


















Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 103, time: 0.0h 3.0min 37.4146773815155sec, valid (NDCG@10: 0.5690, HR@10: 0.8114), test (NDCG@10: 0.5396, HR@10: 0.7868))
Evaluating........................................................................................................................epoch: 104, time: 0.0h 3.0min 39.60284757614136sec, valid (NDCG@10: 0.5658, HR@10: 0.8073), test (NDCG@10: 0.5384, HR@10: 0.7818)
